services,agcid,adr1,adr2,city,email,fax,nme,phone1,statecd,weburl,zipcd,agc_ADDR_LATITUDE,agc_ADDR_LONGITUDE,languages,faithbased,counslg_METHOD,language_ARA,language_ASL,language_CAM,language_CAN,language_CHI,language_CRE,language_CZE,language_ENG,language_FAR,language_FRE,language_GER,language_HIN,language_HMO,language_IND,language_ITA,language_KOR,language_OTH,language_POL,language_POR,language_RUS,language_SPA,language_SWA,language_TUR,language_UKR,language_VIE,service_DFC,service_DFW,service_FBC,service_FBW,service_FHW,service_HIC,service_HMC,service_NDW,service_PLW,service_PPC,service_PPW,service_RHC,service_RHW,service_RMC,counseling_FTF,counseling_GRP,counseling_OTH,counseling_TEL,counseling_VID,counseling_WEB,dqf_current,dqf_forecast,dqf_rmse_train,dqf_rmse_test,dqf_mae_train,dqf_mae_test,dqf_mape_train,dqf_mape_test,pp_current,pp_forecast,pp_rmse_train,pp_rmse_test,pp_mae_train,pp_mae_test,pp_mape_train,pp_mape_test
"DFC,DFW,FBC,FBW,NDW,PPC,PPW",81653,6028 Crenshaw Blvd,,Los Angeles,,,WEST ANGELES COMMUNITY DEVELOPMENT CORP.,323-751-3440,CA,https://www.westangelescdc.org,90043,33.985176,-118.330552,ENG,Yes,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.753671710412675,0.0007423057771413,16457.14,120032.16,5698.08,30127.87,4.296199098630504e+18,2.0876397242728333e+18,-4.833715105072372,0.00260826885069,14138.56,102772.04,4189.21,22042.63,3.191485242113124e+18,1.7490282746196024e+18
"DFC,DFW,FBC,FBW,FHW,HMC,NDW,PPC,PPW,RHC,RHW",84234,5310 Lenox Avenue Unit 4,,JACKSONVILLE,carriedavis@wealthwatchersfl.com,904-265-1908,"WEALTH WATCHERS, INC",904-265-4736,FL,http://www.wealthwatchersfl.org,32205,30.3133,-81.734825,"ENG,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.217932739291939,-0.0037295975634715,8349.55,50985.4,2355.02,13141.65,3.0940524803217475e+18,4.445021390705593e+18,-4.967511598530464,-0.0027694349797704,7158.04,43511.59,1728.56,9430.19,2.280986382493733e+18,2.6764302918342374e+18
"DFC,FBC,FHW,HMC,PPW,RHC",90294,349 SE 3rd Street,,BELLE GLADE,wenniem@aol.com,561-993-2214,WE HELP COMMUNITIES TO DEVELOP CORPORATION,561-992-5854,FL,http://wehelpc2dc.com,33430,26.683581,-80.664284,"CRE,ENG,FRE,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.217932739291939,-0.0037295975634715,8349.55,50985.4,2355.02,13141.65,3.0940524803217475e+18,4.445021390705593e+18,-4.967511598530464,-0.0027694349797704,7158.04,43511.59,1728.56,9430.19,2.280986382493733e+18,2.6764302918342374e+18
"DFC,FBC,FBW,NDW,PPC,PPW,RHC,RHW",83686,7310 Woodward Ave,,Detroit,ownmyhome@waynemetro.org,,WAYNE METROPOLITAN COMMUNITY ACTION AGENCY,313-388-9799,MI,https://www.waynemetro.org,48202,42.370699,-83.073246,"ARA,CHI,ENG,SPA",No,"GRP,OTH,VID,WEB,TEL,FTF",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.286550624849994,-0.0069880288817879,5223.24,41890.52,1945.84,9898.36,7.609111581470598e+17,5.159221425238502e+17,-9.848757213056146,-0.0051209264698757,4490.84,35787.01,1427.26,7286.13,5.369934147771636e+17,4.922206444956965e+17
"DFC,DFW,FBW,PPC,PPW,RHC,RHW",80318,7310 Woodward Ave,Suite 301,Detroit,gwhite@wcnls.org,313-963-2584,WAYNE COUNTY NEIGHBORHOOD LEGAL SERVICES MICHIGAN dba NEIGHBORHOOD LEGAL SERVICES MICHIGAN,313-964-1975,MI,https://nlsmichigan.org/,48202,42.370699,-83.073246,"ARA,ENG,SPA",No,"GRP,VID,TEL,TEL,FTF",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,-3.286550624849994,-0.0069880288817879,5223.24,41890.52,1945.84,9898.36,7.609111581470598e+17,5.159221425238502e+17,-9.848757213056146,-0.0051209264698757,4490.84,35787.01,1427.26,7286.13,5.369934147771636e+17,4.922206444956965e+17
"DFC,FBC,FBW,NDW,PPC,PPW",80240,1780 Main St,,Springfield,homeownership@wayfinders.org,,"WAY FINDERS, INC.",413-233-1500,MA,https://www.wayfinders.org,1103,42.105088,-72.596088,"ENG,SPA",No,"GRP,VID,WEB,TEL,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-6.766843813211295,-0.0029179484557355,3814.41,23663.22,1416.58,6746.05,6.612513107420932e+17,3.54199578800877e+17,-14.633486593533377,-0.0020054708464296,3276.02,20249.37,1040.52,4926.87,4.970570425449224e+17,2.894517124816446e+17
"DFC,FBC,PPC,PPW,RMC",82533,7645 Currell Blvd,,Woodbury,,651-458-1696,WASHINGTON COUNTY COMMUNITY DEVELOPMENT AGENCY,651-458-0936,MN,http://www.washingtoncountycda.org,55125,44.923243,-92.951172,ENG,No,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.5565932824043784,-0.0042764113178628,3859.13,16429.48,1201.93,4612.73,5.035554809277483e+17,4.691628217786149e+17,-5.838946424109551,-0.0040030042298056,3298.31,13983.3,881.65,3376.28,3.722174796281958e+17,3.7723988670869645e+17
"DFC,FBC,HMC,PPC,RHC",80099,1209 Pennsylvania Ave W,,Warren,jfralick@wfeoc.org,,WARREN FOREST COUNTIES EOC,814-726-2400,PA,https://wfeoc.org,16365,41.841671,-79.163273,ENG,No,"TEL,VID,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.4777619031553968,-0.0037114763146693,5818.81,51023.46,2215.23,13166.44,5.246421268565137e+17,7.705985821459464e+17,-10.617962652716216,-0.0049970793797631,4981.99,43672.33,1623.76,9650.67,3.872010370846472e+17,4.261856919135163e+17
"DFC,FBC,FBW,HIC,NDW,PPC,PPW,RHC",90641,1136 Paiute Ave,,Warm Springs,leah@wscat.org,541-553-1246,WARM SPRINGS COMMUNITY ACTION TEAM,541-553-3148,OR,http://wscat.org,97761,,,ENG,No,"TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2548490521264881,-0.0011614623906218,2081.46,11498.38,731.03,2964.79,6.016406859356545e+17,6.343966802638652e+17,-26.504601558831556,-0.0015193619261865,1742.74,9834.89,526.81,2144.55,4.133697813128514e+17,3.665356919950852e+17
"DFC,DFW,FBC,FBW,FHW,HMC,NDW,PLW,PPC,PPW,RHC,RHW",90251,644 19th St W,,Jasper,,,WALKER COUNTY COMMUNITY ACTION AGENCY,205-221-4011,AL,http://caawalker.org,35501,33.83249,-87.28199,ENG,No,"GRP,OTH,VID,WEB,TEL,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0031442552775689,1460.34,9247.89,430.3,2370.14,2.2439478710413024e+17,4.519778852545125e+17,-10.070699956752506,-0.0001906557856671,1240.66,7861.92,312.24,1655.55,1.4832433594576813e+17,2.641962341555601e+17
"DFC,FBC,HIC,NDW,PLW,PPC,PPW",82519,1624 Colcord Ave,,Waco,,,WACO COMMUNITY DEVELOPMENT CORPORATION,254-235-7358,TX,http://www.grassrootswaco.org,76707,31.557939,-97.15257,ENG,Yes,TEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.119562223733624,0.0053521797745509,10623.75,55758.81,3360.18,15102.85,4.228304013374089e+18,6.235581656215674e+18,-7.033935089578037,-0.00787074509286,9010.42,47620.53,2445.06,10977.92,3.079742544393052e+18,3.9373994365811937e+18
HMC,90340,1554 Columbia Pike,,ARLINGTON,,,VOLUNTEERS OF AMERICA CHESAPEAKE,703-228-0014,VA,,22204,38.866633,-77.071099,"ENG,FAR,SPA",Yes,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.267869045778454,-0.0071257830969697,2363.41,32717.9,669.27,9191.88,5.0975153638313024e+17,8.873640044105853e+18,-16.825873496907207,-0.0067462773541758,2041.69,16641.79,494.88,4011.51,3.887306241497378e+17,2.011170460676113e+18
"DFC,FBC,FHW,HIC,HMC,NDW,PPC,PPW,RHC",83521,531 W. Capitol St.,,JACKSON,sbrown-gorden@vocm.org,601-944-9571,VOICE OF CALVARY MINISTRIES,601-969-3088-17,MS,http://vocm.org,39203,32.301643,-90.194745,ENG,Yes,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4023848708374516,-0.0001812206712225,824.2,8058.66,273.72,1715.11,1.0803547713269218e+17,1.112588018875378e+17,-9.293866546719812,4.864177903068402e-06,705.45,6902.17,202.45,1257.8,9.048290194970938e+16,7.613669377716614e+16
"DFW,FBC,FBW,HIC,NDW,PPC,PPW,RHC,RHW",81614,315 N. San Joaquin St.,,STOCKTON,jnuno@visionaryhomebuilders.org,209-466-3465,VISIONARY HOME BUILDERS OF CALIFORNIA,209-466-6811,CA,www.visionaryhomebuilders.org,95202,37.9563,-121.287995,"ENG,SPA",No,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.753671710412675,0.0007423057771413,16457.14,120032.16,5698.08,30127.87,4.296199098630504e+18,2.0876397242728333e+18,-4.833715105072372,0.00260826885069,14138.56,102772.04,4189.21,22042.63,3.191485242113124e+18,1.7490282746196024e+18
"FBW,NDW,PPC,PPW,RHC,RHW",90617,719 High St,,Portsmouth,hso@vhcdc.org,866-931-5843,VIRGINIA HOUSING AND COMMUNITY DEVELOPMENT CORP,757-800-1647,VA,http://www.vhcdc.net,23704,36.834991,-76.305684,ENG,No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.267869045778454,-0.0071257830969697,2363.41,32717.9,669.27,9191.88,5.0975153638313024e+17,8.873640044105853e+18,-16.825873496907207,-0.0067462773541758,2041.69,16641.79,494.88,4011.51,3.887306241497378e+17,2.011170460676113e+18
"DFC,FBC,FBW,NDW,PPC,PPW",84878,3202 Demarara Plaza,Suite 200,ST THOMAS,fwebster@vihfa.gov,,VIRGIN ISLANDS HOUSING FINANCE AUTHORITY,340-777-4432,VI,http://www.vihfa.gov,802,18.34028,-64.88556,"ENG,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
"DFC,HIC,HMC,NDW,PPC,RHC",90163,320 Lanier Ave W,Suite 200,Fayetteville,info@vetscenterinc.org,678-785-7387,VETERANS CENTER,678-792-8387,GA,http://www.vetscenterinc.org,30214,33.448468,-84.46072,ENG,No,"TEL,VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.754333320271698,-0.0007175090071923,3903.25,31923.61,1172.54,8197.77,1.389175399842041e+18,1.8961837414110505e+18,-19.05194422543775,-0.0017119082246818,3347.57,27329.71,864.33,5982.39,1.0573084957303025e+18,1.161292167761613e+18
"DFC,FBC,FBW,NDW,PPC,PPW,RHC,RMC",84058,2231 Sturgis Rd Unit A,,Oxnard,,,VENTURA COUNTY COMMUNITY DEVELOPMENT CORPORATON,805-273-7800,CA,http://www.vccdc.org,93030,34.201796,-119.146663,"ENG,SPA",No,"TEL,VID,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.753671710412675,0.0007423057771413,16457.14,120032.16,5698.08,30127.87,4.296199098630504e+18,2.0876397242728333e+18,-4.833715105072372,0.00260826885069,14138.56,102772.04,4189.21,22042.63,3.191485242113124e+18,1.7490282746196024e+18
"DFC,FBC,NDW,PLW,PPC,PPW",90240,256 Pleasant St Ste A,(Holyoke Street Entrance),Northampton,fthb@valleycdc.com,413-586-7521,VALLEY COMMUNITY DEVELOPMENT CORPORATION,413-586-5855x180,MA,http://www.valleycdc.com,1060,42.317172,-72.626104,ENG,No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-6.766843813211295,-0.0029179484557355,3814.41,23663.22,1416.58,6746.05,6.612513107420932e+17,3.54199578800877e+17,-14.633486593533377,-0.0020054708464296,3276.02,20249.37,1040.52,4926.87,4.970570425449224e+17,2.894517124816446e+17
PPW,90399,1181 North Fairgrounds Drive,,OGDEN,ellie.hansen@usu.edu,,UTAH STATE UNIVERSITY-WEBER COUNTY EXTENSION,801-399-8200-8013,UT,https://extension.usu.edu/finance/home-buyer-education-course-face-to-face,84404,41.283395,-111.996572,ENG,No,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,3.1528519192563067,-0.0030093992675989,2684.97,3834.25,678.79,1245.67,6.717864210941924e+17,9.020999266174144e+17,-25.482291399802065,-0.002159222163904,2304.05,3259.37,501.19,892.44,5.126678277344135e+17,5.943412364474469e+17
PPW,90223,2001 South State Street,S1-300,SALT LAKE CITY,hbeonline@usu.edu,,UTAH STATE UNIVERSITY-SALT LAKE COUNTY EXTENSION,385-468-4822,UT,https://extension.usu.edu/finance/housing,84190,40.726365,-111.888136,ENG,No,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,3.1528519192563067,-0.0030093992675989,2684.97,3834.25,678.79,1245.67,6.717864210941924e+17,9.020999266174144e+17,-25.482291399802065,-0.002159222163904,2304.05,3259.37,501.19,892.44,5.126678277344135e+17,5.943412364474469e+17
"DFC,DFW,FBC,FBW,FHW,NDW,PPC,PPW,RHC,RHW,RMC",80561,6435 Old Main Hill,,Logan,sorensonhfc@usu.edu,844-308-5865,UTAH STATE UNIVERSITY - FAMILY LIFE CENTER - HFC,435-797-7224,UT,https://cehs.usu.edu/scce/services/housing-financial-counseling,84322,41.7505,-111.7994,"ENG,SPA",Yes,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.1528519192563067,-0.0030093992675989,2684.97,3834.25,678.79,1245.67,6.717864210941924e+17,9.020999266174144e+17,-25.482291399802065,-0.002159222163904,2304.05,3259.37,501.19,892.44,5.126678277344135e+17,5.943412364474469e+17
"DFC,DFW,FBC,FBW,FHW,HIC,HMC,NDW,PLW,PPC,PPW,RHC,RHW",90312,495 E Rincon St Ste 110,,Corona,gcornejo@varep.net,,USA HOMEOWNERSHIP FOUNDATION DBA VETERANS ASSOCIATION OF REAL ESTATE PROFESSIONAL,888-273-7267,CA,https://myhomeownership.org,92879,33.886369,-117.560383,"ENG,SPA",No,"GRP,OTH,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.753671710412675,0.0007423057771413,16457.14,120032.16,5698.08,30127.87,4.296199098630504e+18,2.0876397242728333e+18,-4.833715105072372,0.00260826885069,14138.56,102772.04,4189.21,22042.63,3.191485242113124e+18,1.7490282746196024e+18
"FBC,FBW,NDW,PPC,PPW,RHC",90141,3885 13th St,,Long Island City,financialfitness@urbanupbound.org,718-709-5861,URBAN UPBOUND,718-571-9342,NY,http://www.urbanupbound.org/,11101,40.757431,-73.940609,"ENG,OTH,SPA",No,"TEL,GRP,VID,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"FBC,FBW,FHW,HMC,PPC,PPW,RHC,RHW",84616,2100 Plymouth Ave N,,Minneapolis,pwarren@ultcmn.org,,URBAN LEAGUE TWIN CITIES,612-302-3100,MN,http://ULTCMN.org,55411,44.991674,-93.306982,ENG,No,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.5565932824043784,-0.0042764113178628,3859.13,16429.48,1201.93,4612.73,5.035554809277483e+17,4.691628217786149e+17,-5.838946424109551,-0.0040030042298056,3298.31,13983.3,881.65,3376.28,3.722174796281958e+17,3.7723988670869645e+17
"DFC,DFW,FBC,FBW,FHW,HMC,NDW,PPC,PPW,RHC,RHW",80403,1139 E Jersey St Ste 515,,Elizabeth,,,URBAN LEAGUE OF UNION COUNTY,908-351-7200,NJ,http://www.uloucnj.org,7201,40.664967,-74.212894,ENG,No,TEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9745970142494116,-0.0023943964578519,4263.36,25005.11,1619.51,6677.62,2.812014148849321e+17,4.145383015734758e+17,13.503449832517305,-0.0030277172417509,3651.56,21396.94,1186.26,4888.3,1.928764972859546e+17,2.384225164183188e+17
"DFC,DFW,FBC,FBW,FHW,NDW,PPC,PPW,RHC,RHW",90359,716 Union St,,Spartanburg,,864-244-6134,URBAN LEAGUE OF THE UPSTATE INC. - SPARTANBURG BRANCH,864-244-3862,SC,None,29306,34.941529,-81.912093,ENG,No,"TEL,GRP,VID,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.367594067066932,-0.0010566483831143,1967.07,10883.81,645.36,2916.37,8.48049331974271e+17,1.7078021312166664e+18,-14.799453746540124,0.0001356239377111,1683.19,9284.25,473.12,2094.69,6.240908259051725e+17,1.1403485019503772e+18
"DFC,DFW,FBC,FBW,FHW,NDW,PPC,PPW,RHC,RHW",80283,15 Regency Hill Dr,,Greenville,,,URBAN LEAGUE OF THE UPSTATE,864-244-3862,SC,http://urbanleagueupstate.org,29607,34.873539,-82.357709,ENG,No,TEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.367594067066932,-0.0010566483831143,1967.07,10883.81,645.36,2916.37,8.48049331974271e+17,1.7078021312166664e+18,-14.799453746540124,0.0001356239377111,1683.19,9284.25,473.12,2094.69,6.240908259051725e+17,1.1403485019503772e+18
"DFC,DFW,FBW,PPC,PPW",83915,137 Henry Street,Suite 220,STAMFORD,vtspell@ulsc.org,203-406-0008,URBAN LEAGUE OF SOUTHERN CONNECTICUT,203-327-5810,CT,http://www.ulsc.org,6902,41.04432,-73.538538,"ENG,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5641819405767734,-0.0036068318145351,1724.2,10806.87,608.1,2689.65,3.220208251840756e+16,6.168907473906808e+16,14.0049757813657,-0.0035226875417232,1477.81,9245.47,446.78,1961.67,2.491834102153589e+16,4.598451058125593e+16
"DFC,DFW,FBC,FBW,NDW,PPC,PPW",81854,4305 University Ave Ste 360,,San Diego,,,URBAN LEAGUE OF SAN DIEGO COUNTY,619-266-6256,CA,http://www.sdul.org,92105,32.749463,-117.10192,"ENG,OTH,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.753671710412675,0.0007423057771413,16457.14,120032.16,5698.08,30127.87,4.296199098630504e+18,2.0876397242728333e+18,-4.833715105072372,0.00260826885069,14138.56,102772.04,4189.21,22042.63,3.191485242113124e+18,1.7490282746196024e+18
"DFC,DFW,FBC,FBW,FHW,HMC,PLW,PPC,PPW,RHC",80071,121 S Broad St Fl 10,,Philadelphia,,,URBAN LEAGUE OF PHILADELPHIA,215-985-3220,PA,http://urbanleaguephila.org,19107,39.950138,-75.163815,ENG,No,TEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4777619031553968,-0.0037114763146693,5818.81,51023.46,2215.23,13166.44,5.246421268565137e+17,7.705985821459464e+17,-10.617962652716216,-0.0049970793797631,4981.99,43672.33,1623.76,9650.67,3.872010370846472e+17,4.261856919135163e+17
"DFC,DFW,FBC,FBW,FHW,NDW,PLW,PPC,PPW,RHC",80365,1700 N Australian Ave,,West Palm Beach,,,"URBAN LEAGUE OF PALM BEACH COUNTY, INC.",561-833-1461,FL,http://WWW.ULPBC.ORG,33407,26.728426,-80.066219,"CRE,ENG,FRE,POR,SPA",No,"TEL,VID,FTF",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.217932739291939,-0.0037295975634715,8349.55,50985.4,2355.02,13141.65,3.0940524803217475e+18,4.445021390705593e+18,-4.967511598530464,-0.0027694349797704,7158.04,43511.59,1728.56,9430.19,2.280986382493733e+18,2.6764302918342374e+18
"DFC,DFW,FHW,HMC,NDW,PPC,PPW,RHC",83421,10220 Lincoln Trail,,FAIRVIEW HEIGHTS,bjohnson@UrbanLeague-Stl.org,618-213-4188,URBAN LEAGUE OF METROPOLITAN ST. LOUIS - ST. CLAIR COUNTY OPERATIONS,618-274-1150-142,IL,www.ulstl.com,62208,38.592822,-90.007395,ENG,No,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0175079994570808,0.0114772217186156,6016.04,30680.93,1988.65,8877.99,9.933588904204608e+17,1.95176124715834e+18,-10.062770967617766,0.0109652229690386,5126.2,26340.51,1454.39,6456.65,6.989620097552755e+17,1.3110384397008435e+18
